date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url,dte
2021-04-18,179,1669,22.5,3606,Human,Male,Medium,3,"['Normal Beard Black', 'Mohawk', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3606.png,2021-04-18
2021-04-18,5390,3189,21.97,7810,Human,Female,Light,3,"['Mohawk Thin', 'Earring', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7810.png,2021-04-18
2021-04-18,3558,483,22.97,8855,Human,Female,Light,3,"['Vape', 'Mohawk', 'Hot Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8855.png,2021-04-18
2021-04-18,2154,2756,58.75,5926,Human,Male,Albino,3,"['Hoodie', 'Goat', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5926.png,2021-04-18
2021-04-18,6123,4328,27.27,9409,Human,Female,Dark,2,"['Spots', 'Crazy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9409.png,2021-04-18
2021-04-18,2292,4251,40.0,3978,Human,Male,Albino,3,"['Wild Hair', 'Smile', 'Mole']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3978.png,2021-04-18
2021-04-18,5795,2169,24.97,7264,Human,Male,Dark,3,"['Classic Shades', 'Earring', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7264.png,2021-04-18
2021-04-18,3392,3051,23.0,2832,Human,Female,Dark,2,"['Horned Rim Glasses', 'Straight Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2832.png,2021-04-18
2021-04-18,4679,5043,22.5,1791,Human,Male,Light,2,"['Classic Shades', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1791.png,2021-04-18
2021-04-18,3191,2071,40.0,4561,Human,Male,Medium,2,"['Cigarette', 'Fedora']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4561.png,2021-04-18
2021-04-18,5741,1205,461.0,2306,Zombie,Male,Non-human,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2306.png,2021-04-18
2021-04-18,5795,2146,19.75,702,Human,Male,Light,2,"['Muttonchops', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk702.png,2021-04-18
2021-04-18,4438,345,20.0,3379,Human,Male,Medium,4,"['Handlebars', 'Wild Hair', 'Nerd Glasses', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3379.png,2021-04-18
2021-04-19,5368,212,25.0,2879,Human,Male,Medium,2,"['Muttonchops', 'Purple Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2879.png,2021-04-19
2021-04-19,242,4721,23.99,5549,Human,Male,Light,3,"['Front Beard Dark', 'Earring', 'Headband']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5549.png,2021-04-19
2021-04-19,5795,1835,19.49,4006,Human,Female,Medium,3,"['Mohawk Thin', 'Purple Lipstick', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4006.png,2021-04-19
2021-04-19,2154,483,34.0,5676,Human,Male,Albino,3,"['Cap', 'Big Shades', 'Mole']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png,2021-04-19
2021-04-19,4791,5357,19.25,8176,Human,Female,Dark,3,"['Green Eye Shadow', 'Mohawk Thin', 'Rosy Cheeks']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8176.png,2021-04-19
2021-04-19,3392,483,25.99,8961,Human,Female,Albino,2,"['Blue Eye Shadow', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8961.png,2021-04-19
2021-04-19,5981,6168,32.3,2743,Human,Female,Albino,3,"['Black Lipstick', 'Regular Shades', 'Straight Hair Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2743.png,2021-04-19
2021-04-19,3851,4588,27.9,3696,Human,Male,Dark,2,"['Chinstrap', 'Purple Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3696.png,2021-04-19
2021-04-19,859,483,23.99,3567,Human,Female,Medium,2,"['Mole', 'Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3567.png,2021-04-19
2021-04-19,3558,2756,29.97,3237,Human,Male,Albino,4,"['Cigarette', 'Chinstrap', 'Wild Hair', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3237.png,2021-04-19
2021-04-19,3392,5082,22.99,2513,Human,Male,Albino,2,"['Do-rag', 'Eye Patch']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2513.png,2021-04-19
2021-04-19,2087,1270,33.66,6032,Human,Male,Medium,3,"['Stringy Hair', 'Regular Shades', 'Big Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6032.png,2021-04-19
2021-04-19,5368,5999,19.9,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png,2021-04-19
2021-04-19,1033,5043,25.0,7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png,2021-04-19
2021-04-19,4403,4273,108.0,9650,Human,Female,Medium,3,"['Hot Lipstick', 'Wild Blonde', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9650.png,2021-04-19
2021-04-19,1263,2314,23.999,9017,Human,Male,Dark,3,"['Shadow Beard', 'Do-rag', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9017.png,2021-04-19
2021-04-19,4389,2169,55.0,7910,Human,Male,Medium,2,"['Gold Chain', 'Purple Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7910.png,2021-04-19
2021-04-19,4389,4569,480.0,2484,Zombie,Male,Non-human,2,"['Wild Hair', 'Classic Shades']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2484.png,2021-04-19
2021-04-19,2292,3851,95.0,8066,Human,Female,Dark,3,"['Orange Side', 'Hot Lipstick', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8066.png,2021-04-19
2021-04-19,6123,3629,25.0,3344,Human,Female,Medium,2,"['Crazy Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3344.png,2021-04-19
2021-04-19,580,345,22.99,3097,Human,Male,Medium,3,"['Police Cap', 'Earring', 'Normal Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3097.png,2021-04-19
2021-04-19,4604,483,44.0,6727,Human,Female,Dark,3,"['Black Lipstick', 'Pink With Hat', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6727.png,2021-04-19
2021-04-19,4791,1270,20.0,5038,Human,Female,Medium,3,"['Purple Eye Shadow', 'Mohawk Dark', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5038.png,2021-04-19
2021-04-19,2292,3851,33.0,5691,Human,Female,Medium,3,"['Green Eye Shadow', 'Clown Hair Green', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5691.png,2021-04-19
2021-04-19,2292,483,33.0,8989,Human,Female,Medium,3,"['Blue Eye Shadow', 'Blonde Short', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8989.png,2021-04-19
2021-04-20,6048,122,59.0,6135,Human,Male,Medium,3,"['Hoodie', 'Muttonchops', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6135.png,2021-04-20
2021-04-20,4619,908,21.75,4447,Human,Male,Medium,2,"['Cap', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4447.png,2021-04-20
2021-04-20,1470,5368,68.44,6844,Human,Female,Light,3,"['Pigtails', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6844.png,2021-04-20
2021-04-20,5695,4293,28.0,8524,Human,Female,Dark,2,"['Blue Eye Shadow', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8524.png,2021-04-20
2021-04-20,2337,1095,65.0,6075,Human,Female,Light,2,"['3D Glasses', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6075.png,2021-04-20
2021-04-20,6041,4827,22.9,9430,Human,Female,Dark,4,"['Dark Hair', 'Purple Lipstick', 'Earring', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9430.png,2021-04-20
2021-04-20,3392,2010,27.99,1873,Human,Female,Albino,2,"['Straight Hair Dark', 'Cigarette']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1873.png,2021-04-20
2021-04-20,5368,3629,28.0,2914,Human,Female,Albino,2,"['Hot Lipstick', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2914.png,2021-04-20
2021-04-20,475,3462,19.5,497,Human,Male,Light,2,"['Peak Spike', 'Mustache']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk497.png,2021-04-20
2021-04-20,895,4333,20.0,9117,Human,Male,Light,3,"['Normal Beard Black', 'Mohawk Thin', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9117.png,2021-04-20
2021-04-20,2577,2010,36.75,4740,Human,Female,Medium,2,"['Wild White Hair', 'Green Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4740.png,2021-04-20
2021-04-20,1064,4619,75.0,9932,Human,Female,Light,2,"['Clown Hair Green', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9932.png,2021-04-20
2021-04-20,4394,4619,55.0,3453,Human,Female,Dark,2,"['Eye Patch', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3453.png,2021-04-20
2021-04-20,5695,2916,19.0,2248,Human,Male,Medium,3,"['Messy Hair', 'Front Beard Dark', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2248.png,2021-04-20
2021-04-20,2375,4293,29.99,8744,Human,Female,Medium,2,"['Horned Rim Glasses', 'Clown Hair Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8744.png,2021-04-20
2021-04-20,1919,4273,21.0,8937,Human,Female,Light,3,"['Horned Rim Glasses', 'Hot Lipstick', 'Frumpy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8937.png,2021-04-20
2021-04-20,1538,345,31.63,6206,Human,Female,Dark,2,"['Purple Eye Shadow', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6206.png,2021-04-20
2021-04-20,3677,2010,31.5,879,Human,Male,Medium,4,"['Handlebars', 'Purple Hair', 'Classic Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk879.png,2021-04-20
2021-04-20,4063,345,44.0,9461,Human,Female,Dark,2,"['Welding Goggles', 'Straight Hair Blonde']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9461.png,2021-04-20
2021-04-20,3462,1077,23.2,5137,Human,Female,Dark,3,"['Mole', 'Red Mohawk', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5137.png,2021-04-20
2021-04-20,3392,1152,43.0,2828,Human,Female,Dark,3,"['Clown Eyes Green', 'Pigtails', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2828.png,2021-04-20
2021-04-20,2292,483,74.0,7426,Human,Female,Light,4,"['Pipe', 'Pigtails', 'Hot Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7426.png,2021-04-20
2021-04-20,5368,345,25.5,4943,Human,Female,Dark,3,"['Tassle Hat', 'Classic Shades', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4943.png,2021-04-20
2021-04-20,5355,5368,54.98,1626,Human,Female,Medium,3,"['Messy Hair', 'Purple Lipstick', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1626.png,2021-04-20
2021-04-20,4619,4679,22.25,3520,Human,Female,Light,3,"['Red Mohawk', 'Black Lipstick', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3520.png,2021-04-20
2021-04-20,4063,1919,47.0,9539,Human,Female,Light,3,"['Pink With Hat', 'Clown Eyes Green', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9539.png,2021-04-20
2021-04-20,2297,4044,96.0,9028,Human,Female,Light,1,['Pipe'],#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9028.png,2021-04-20
2021-04-20,4518,4677,24.5,3534,Human,Female,Medium,3,"['Pipe', 'Earring', 'Straight Hair Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3534.png,2021-04-20
2021-04-20,4791,3851,37.75,9102,Human,Female,Light,3,"['Clown Eyes Green', 'Clown Hair Green', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9102.png,2021-04-20
2021-04-20,6163,483,49.99,3126,Human,Female,Light,2,"['Black Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3126.png,2021-04-20
2021-04-21,4896,6048,30.0,526,Human,Male,Albino,2,"['Vampire Hair', 'Mole']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk526.png,2021-04-21
2021-04-21,4063,345,49.0,9678,Human,Male,Dark,2,"['Buck Teeth', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9678.png,2021-04-21
2021-04-21,2905,1205,39.95,6716,Human,Female,Albino,3,"['Big Shades', 'Bandana', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6716.png,2021-04-21
2021-04-21,3677,3455,43.9,982,Human,Female,Dark,2,"['Wild Blonde', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk982.png,2021-04-21
2021-04-21,3677,4276,54.4,490,Human,Female,Light,2,"['Pigtails', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk490.png,2021-04-21
2021-04-21,2367,4044,18.9,548,Human,Female,Dark,2,"['Black Lipstick', 'Frumpy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk548.png,2021-04-21
2021-04-21,3401,1583,53.0,160,Human,Female,Medium,3,"['Pigtails', 'Purple Lipstick', 'Clown Eyes Blue']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk160.png,2021-04-21
2021-04-21,4257,5638,38.33,3833,Human,Male,Light,4,"['Luxurious Beard', 'Cap', 'Earring', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3833.png,2021-04-21
2021-04-21,3627,4273,19.5,1451,Human,Male,Light,3,"['Bandana', 'Classic Shades', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1451.png,2021-04-21
2021-04-21,6109,658,24.99,9508,Human,Male,Light,3,"['Cap Forward', 'Chinstrap', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9508.png,2021-04-21
2021-04-21,375,5082,24.0,9903,Human,Female,Dark,3,"['Mohawk', 'Eye Patch', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9903.png,2021-04-21
2021-04-21,1771,1225,26.99,8481,Human,Male,Albino,3,"['Cigarette', 'Headband', 'Small Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8481.png,2021-04-21
2021-04-21,1455,907,29.92,6803,Human,Male,Medium,3,"['Earring', 'Goat', 'Knitted Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6803.png,2021-04-21
2021-04-21,3861,4044,19.25,8237,Human,Male,Dark,2,"['Vampire Hair', 'Shadow Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8237.png,2021-04-21
2021-04-21,173,5050,65.0,9079,Human,Male,Light,3,"['Shadow Beard', 'Eye Patch', 'Cowboy Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9079.png,2021-04-21
2021-04-21,3228,483,21.49,4325,Human,Male,Albino,3,"['Classic Shades', 'Earring', 'Do-rag']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4325.png,2021-04-21
2021-04-21,3861,5308,19.85,3010,Human,Male,Medium,2,"['Vampire Hair', 'Shadow Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3010.png,2021-04-21
2021-04-21,5695,5397,39.5,6410,Human,Male,Light,2,"['Stringy Hair', 'Buck Teeth']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6410.png,2021-04-21
2021-04-21,2337,4423,21.5,5349,Human,Male,Dark,3,"['Eye Mask', 'Shadow Beard', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5349.png,2021-04-21
2021-04-21,5695,345,22.75,4275,Human,Female,Dark,3,"['Big Shades', 'Hot Lipstick', 'Stringy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4275.png,2021-04-21
2021-04-21,3677,1095,58.5,406,Human,Male,Dark,2,"['Hoodie', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk406.png,2021-04-21
2021-04-21,2741,2010,31.98,1075,Human,Male,Dark,4,"['Cap', 'Big Shades', 'Chinstrap', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1075.png,2021-04-21
2021-04-21,345,5392,25.99,6644,Human,Male,Medium,4,"['Eye Mask', 'Normal Beard Black', 'Earring', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6644.png,2021-04-21
2021-04-21,3627,1095,22.5,2006,Human,Male,Light,4,"['Cigarette', 'Front Beard Dark', 'Earring', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2006.png,2021-04-21
2021-04-21,3558,4551,21.97,8647,Human,Female,Dark,3,"['Horned Rim Glasses', 'Stringy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8647.png,2021-04-21
2021-04-21,1246,4044,22.5,2878,Human,Male,Dark,3,"['Clown Eyes Blue', 'Peak Spike', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2878.png,2021-04-21
2021-04-21,2678,2010,49.99,1513,Human,Female,Light,4,"['Mole', 'Black Lipstick', 'Welding Goggles', 'Frumpy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1513.png,2021-04-21
2021-04-21,5729,184,51.4,9225,Human,Male,Light,3,"['Bandana', 'Muttonchops', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9225.png,2021-04-21
2021-04-21,1095,1205,23.99,2006,Human,Male,Light,4,"['Cigarette', 'Front Beard Dark', 'Earring', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2006.png,2021-04-21
2021-04-21,859,3957,25.97,3229,Human,Male,Light,4,"['Cap Forward', 'Earring', 'Normal Beard', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3229.png,2021-04-21
2021-04-22,2408,6249,22.99,9720,Human,Male,Dark,3,"['Peak Spike', 'Vape', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9720.png,2021-04-22
2021-04-22,3060,4619,35.0,1015,Human,Female,Dark,2,"['Messy Hair', 'Silver Chain']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1015.png,2021-04-22
2021-04-22,3392,3458,25.99,8749,Human,Female,Light,3,"['Clown Nose', 'Frumpy Hair', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8749.png,2021-04-22
2021-04-22,345,2294,22.99,3379,Human,Male,Medium,4,"['Handlebars', 'Wild Hair', 'Nerd Glasses', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3379.png,2021-04-22
2021-04-22,5695,2741,20.0,6380,Human,Male,Medium,4,"['Front Beard Dark', 'Earring', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6380.png,2021-04-22
2021-04-22,345,777,22.5,3964,Human,Female,Dark,4,"['Mole', 'Black Lipstick', 'Green Eye Shadow', 'Dark Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3964.png,2021-04-22
2021-04-22,3609,1214,23.32,2392,Human,Male,Medium,2,"['Regular Shades', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2392.png,2021-04-22
2021-04-22,4283,1023,22.39,4089,Human,Female,Dark,3,"['Crazy Hair', 'Regular Shades', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4089.png,2021-04-22
2021-04-22,2895,2789,41.99,2572,Human,Male,Albino,3,"['Vampire Hair', 'Front Beard', '3D Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2572.png,2021-04-22
2021-04-22,4403,78,24.0,6161,Human,Female,Light,2,"['Horned Rim Glasses', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6161.png,2021-04-22
2021-04-22,4283,4044,24.5,4965,Human,Male,Albino,3,"['Nerd Glasses', 'Normal Beard', 'Knitted Cap']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4965.png,2021-04-22
2021-04-22,4273,3458,23.0,7730,Human,Male,Dark,2,"['Clown Nose', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7730.png,2021-04-22
2021-04-22,5695,3458,20.5,6362,Human,Male,Dark,3,"['Eye Mask', 'Mohawk Thin', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6362.png,2021-04-22
2021-04-22,5795,3401,18.97,3150,Human,Male,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,2021-04-22
2021-04-22,5308,1172,21.49,3010,Human,Male,Medium,2,"['Vampire Hair', 'Shadow Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3010.png,2021-04-22
2021-04-22,3531,345,25.0,8978,Human,Male,Light,3,"['Chinstrap', 'Purple Hair', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8978.png,2021-04-22
2021-04-22,1246,2627,28.0,4153,Human,Female,Light,3,"['Mole', 'Wild White Hair', 'Clown Eyes Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4153.png,2021-04-22
2021-04-22,2895,4619,28.0,6879,Human,Male,Dark,3,"['Bandana', 'Clown Eyes Blue', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6879.png,2021-04-22
2021-04-22,3392,1354,33.99,1765,Human,Female,Light,2,"['Purple Eye Shadow', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1765.png,2021-04-22
2021-04-22,1095,4619,62.49,406,Human,Male,Dark,2,"['Hoodie', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk406.png,2021-04-22
2021-04-22,5695,908,39.75,9816,Human,Male,Light,3,"['Frown', 'Shaved Head', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9816.png,2021-04-22
2021-04-22,1246,5721,23.0,6115,Human,Female,Albino,2,"['Purple Lipstick', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6115.png,2021-04-22
2021-04-22,475,777,21.5,4053,Human,Male,Light,2,"['Mustache', 'Knitted Cap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4053.png,2021-04-22
2021-04-22,2337,3458,150.0,6634,Human,Male,Light,4,"['Cigarette', 'Hoodie', 'Earring', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6634.png,2021-04-22
2021-04-22,2878,4619,30.99,8936,Human,Female,Medium,3,"['Medical Mask', 'Wild Hair', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8936.png,2021-04-22
2021-04-23,798,4328,46.99,1556,Human,Female,Dark,3,"['Pigtails', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1556.png,2021-04-23
2021-04-23,809,4257,70.0,5841,Human,Male,Light,4,"['Shadow Beard', 'Silver Chain', 'Earring', 'Top Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5841.png,2021-04-23
2021-04-23,2878,199,23.99,5664,Human,Male,Medium,2,"['Cap Forward', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5664.png,2021-04-23
2021-04-23,3549,5113,20.21,2480,Human,Male,Dark,2,"['Vape', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2480.png,2021-04-23
2021-04-23,5695,5113,23.75,6948,Human,Male,Medium,2,"['Cigarette', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6948.png,2021-04-23
2021-04-23,2292,1014,29.0,7921,Human,Male,Medium,4,"['Stringy Hair', 'Handlebars', 'Big Shades', 'Pipe']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7921.png,2021-04-23
2021-04-23,5459,5113,19.93,6354,Human,Male,Medium,3,"['Frown', 'Earring', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6354.png,2021-04-23
2021-04-23,4867,3392,25.0,2462,Human,Female,Dark,2,"['Messy Hair', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2462.png,2021-04-23
2021-04-23,1574,5113,20.15,2647,Human,Male,Medium,2,"['Frumpy Hair', 'Muttonchops']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2647.png,2021-04-23
2021-04-23,3563,478,24.69,3650,Human,Male,Light,3,"['Vampire Hair', 'Handlebars', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3650.png,2021-04-23
2021-04-23,5695,1771,21.25,8372,Human,Male,Dark,3,"['Stringy Hair', 'Big Shades', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8372.png,2021-04-23
2021-04-23,839,4118,20.0,6366,Human,Male,Light,2,"['Bandana', 'Mustache']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6366.png,2021-04-23
2021-04-23,3558,1014,22.97,8858,Human,Female,Dark,3,"['Bandana', 'Clown Eyes Green', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8858.png,2021-04-23
2021-04-23,5028,1523,21.99,8363,Human,Female,Light,3,"['Clown Eyes Green', 'Straight Hair', 'Hot Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8363.png,2021-04-23
2021-04-23,1017,4276,48.0,6410,Human,Male,Light,2,"['Stringy Hair', 'Buck Teeth']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6410.png,2021-04-23
2021-04-23,3549,5113,20.21,8956,Human,Male,Light,2,"['Vape', 'Mohawk']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8956.png,2021-04-23
